1760456493.600000000,0.000001313,-0.000000091,0.000000484,-0.000000091,0.000003265,-0.000001194,0.000000484,-0.000001194,0.000009860
1760456493.700000000,0.000001314,-0.000000125,0.000000501,-0.000000125,0.000003347,-0.000001331,0.000000501,-0.000001331,0.000010154
1760456493.800000000,0.000001312,-0.000000124,0.000000473,-0.000000124,0.000003342,-0.000001328,0.000000473,-0.000001328,0.000010145
1760456493.900000000,0.000001311,-0.000000138,0.000000449,-0.000000138,0.000003347,-0.000001393,0.000000449,-0.000001393,0.000010035
1760456494.000000000,0.000001268,-0.000000101,0.000000413,-0.000000101,0.000003209,-0.000001236,0.000000413,-0.000001236,0.000009857
1760456494.100000000,0.000001225,-0.000000114,0.000000391,-0.000000114,0.000003161,-0.000001215,0.000000391,-0.000001215,0.000009673
1760456494.200000000,0.000001225,-0.000000114,0.000000391,-0.000000114,0.000003161,-0.000001215,0.000000391,-0.000001215,0.000009673
1760456494.300000000,0.000001226,-0.000000093,0.000000405,-0.000000093,0.000003173,-0.000001291,0.000000405,-0.000001291,0.000009820
1760456494.400000000,0.000001225,-0.000000078,0.000000425,-0.000000078,0.000003103,-0.000001251,0.000000425,-0.000001251,0.000009648
1760456494.500000000,0.000001228,-0.000000109,0.000000427,-0.000000109,0.000003095,-0.000001134,0.000000427,-0.000001134,0.000009590
1760456494.600000000,0.000001270,-0.000000121,0.000000452,-0.000000121,0.000003157,-0.000001219,0.000000452,-0.000001219,0.000009716
1760456494.700000000,0.000001268,-0.000000081,0.000000381,-0.000000081,0.000003278,-0.000001410,0.000000381,-0.000001410,0.000009910
1760456494.800000000,0.000001226,-0.000000078,0.000000428,-0.000000078,0.000003282,-0.000001421,0.000000428,-0.000001421,0.000009899
1760456494.900000000,0.000001267,-0.000000074,0.000000428,-0.000000074,0.000003314,-0.000001482,0.000000428,-0.000001482,0.000010033
1760456495.000000000,0.000001265,-0.000000103,0.000000423,-0.000000103,0.000003309,-0.000001479,0.000000423,-0.000001479,0.000010042
1760456495.100000000,0.000001271,-0.000000122,0.000000517,-0.000000122,0.000003252,-0.000001333,0.000000517,-0.000001333,0.000009739
1760456495.200000000,0.000001228,-0.000000101,0.000000477,-0.000000101,0.000003281,-0.000001392,0.000000477,-0.000001392,0.000009826
1760456495.300000000,0.000001264,-0.000000060,0.000000404,-0.000000060,0.000003414,-0.000001625,0.000000404,-0.000001625,0.000010296
1760456495.400000000,0.000001227,-0.000000069,0.000000454,-0.000000069,0.000003422,-0.000001643,0.000000454,-0.000001643,0.000010158
1760456495.500000000,0.000001231,-0.000000078,0.000000426,-0.000000078,0.000003375,-0.000001615,0.000000426,-0.000001615,0.000010199
1760456495.600000000,0.000001193,-0.000000122,0.000000513,-0.000000122,0.000003278,-0.000001474,0.000000513,-0.000001474,0.000009960
1760456495.700000000,0.000001194,-0.000000121,0.000000540,-0.000000121,0.000003279,-0.000001431,0.000000540,-0.000001431,0.000009969
1760456495.800000000,0.000001232,-0.000000129,0.000000503,-0.000000129,0.000003276,-0.000001415,0.000000503,-0.000001415,0.000010082
1760456495.900000000,0.000001231,-0.000000148,0.000000505,-0.000000148,0.000003218,-0.000001336,0.000000505,-0.000001336,0.000009860
1760456496.000000000,0.000001233,-0.000000117,0.000000506,-0.000000117,0.000003161,-0.000001297,0.000000506,-0.000001297,0.000009861
1760456496.100000000,0.000001274,-0.000000146,0.000000506,-0.000000146,0.000003222,-0.000001322,0.000000506,-0.000001322,0.000009878
1760456496.200000000,0.000001276,-0.000000161,0.000000524,-0.000000161,0.000003437,-0.000001617,0.000000524,-0.000001617,0.000010526
1760456496.300000000,0.000001276,-0.000000162,0.000000527,-0.000000162,0.000003438,-0.000001617,0.000000527,-0.000001617,0.000010537
1760456496.400000000,0.000001276,-0.000000163,0.000000555,-0.000000163,0.000003429,-0.000001531,0.000000555,-0.000001531,0.000010389
1760456496.500000000,0.000001278,-0.000000163,0.000000603,-0.000000163,0.000003487,-0.000001518,0.000000603,-0.000001518,0.000010387
1760456496.600000000,0.000001273,-0.000000132,0.000000535,-0.000000132,0.000003371,-0.000001315,0.000000535,-0.000001315,0.000010036
1760456496.700000000,0.000001272,-0.000000143,0.000000512,-0.000000143,0.000003481,-0.000001376,0.000000512,-0.000001376,0.000010264
1760456496.800000000,0.000001273,-0.000000132,0.000000531,-0.000000132,0.000003382,-0.000001417,0.000000531,-0.000001417,0.000010170
1760456496.900000000,0.000001231,-0.000000133,0.000000482,-0.000000133,0.000003313,-0.000001581,0.000000482,-0.000001581,0.000009845
1760456497.000000000,0.000001229,-0.000000114,0.000000496,-0.000000114,0.000003249,-0.000001466,0.000000496,-0.000001466,0.000009693
1760456497.100000000,0.000001230,-0.000000087,0.000000499,-0.000000087,0.000003315,-0.000001218,0.000000499,-0.000001218,0.000009761
1760456497.200000000,0.000001231,-0.000000127,0.000000560,-0.000000127,0.000003171,-0.000001335,0.000000560,-0.000001335,0.000009834
1760456497.300000000,0.000001230,-0.000000145,0.000000586,-0.000000145,0.000003239,-0.000001457,0.000000586,-0.000001457,0.000010123
1760456497.400000000,0.000001234,-0.000000149,0.000000606,-0.000000149,0.000003524,-0.000001687,0.000000606,-0.000001687,0.000010826
1760456497.500000000,0.000001274,-0.000000145,0.000000554,-0.000000145,0.000003389,-0.000001683,0.000000554,-0.000001683,0.000010466
1760456497.600000000,0.000001355,-0.000000215,0.000000630,-0.000000215,0.000003627,-0.000001808,0.000000630,-0.000001808,0.000011163
1760456497.700000000,0.000001356,-0.000000211,0.000000624,-0.000000211,0.000003683,-0.000001914,0.000000624,-0.000001914,0.000011371
1760456497.800000000,0.000001361,-0.000000205,0.000000602,-0.000000205,0.000003700,-0.000001994,0.000000602,-0.000001994,0.000011656
1760456497.900000000,0.000001359,-0.000000243,0.000000566,-0.000000243,0.000003610,-0.000002110,0.000000566,-0.000002110,0.000011258
1760456498.000000000,0.000001355,-0.000000244,0.000000594,-0.000000244,0.000003676,-0.000002174,0.000000594,-0.000002174,0.000011627
1760456498.100000000,0.000001396,-0.000000261,0.000000645,-0.000000261,0.000003828,-0.000002159,0.000000645,-0.000002159,0.000012021
1760456498.200000000,0.000001423,-0.000000172,0.000000589,-0.000000172,0.000004117,-0.000002562,0.000000589,-0.000002562,0.000012804
1760456498.300000000,0.000001482,-0.000000054,0.000000342,-0.000000054,0.000003973,-0.000002812,0.000000342,-0.000002812,0.000012860
1760456498.400000000,0.000001477,-0.000000046,0.000000280,-0.000000046,0.000004011,-0.000002829,0.000000280,-0.000002829,0.000012875
1760456498.500000000,0.000001480,-0.000000048,0.000000174,-0.000000048,0.000004008,-0.000002834,0.000000174,-0.000002834,0.000012832
1760456498.600000000,0.000001484,-0.000000051,0.000000115,-0.000000051,0.000004008,-0.000002996,0.000000115,-0.000002996,0.000013023
1760456498.700000000,0.000001485,-0.000000084,0.000000130,-0.000000084,0.000004145,-0.000003312,0.000000130,-0.000003312,0.000013799
1760456498.800000000,0.000001448,-0.000000039,0.000000114,-0.000000039,0.000004077,-0.000003467,0.000000114,-0.000003467,0.000014191
1760456498.900000000,0.000001493,-0.000000034,0.000000083,-0.000000034,0.000004071,-0.000003334,0.000000083,-0.000003334,0.000014179
1760456499.000000000,0.000001456,-0.000000094,0.000000127,-0.000000094,0.000003804,-0.000002901,0.000000127,-0.000002901,0.000013154
1760456499.100000000,0.000001454,-0.000000065,0.000000070,-0.000000065,0.000003791,-0.000002804,0.000000070,-0.000002804,0.000013248
1760456499.200000000,0.000001555,-0.000000002,-0.000000009,-0.000000002,0.000004030,-0.000003103,-0.000000009,-0.000003103,0.000013577
1760456499.300000000,0.000001554,0.000000015,-0.000000007,0.000000015,0.000003986,-0.000003194,-0.000000007,-0.000003194,0.000013802
1760456499.400000000,0.000001510,0.000000001,-0.000000051,0.000000001,0.000003993,-0.000003209,-0.000000051,-0.000003209,0.000013736
1760456499.500000000,0.000001556,-0.000000023,0.000000035,-0.000000023,0.000003948,-0.000002827,0.000000035,-0.000002827,0.000013344
1760456499.600000000,0.000001499,-0.000000116,0.000000058,-0.000000116,0.000003997,-0.000002384,0.000000058,-0.000002384,0.000012865
1760456499.700000000,0.000001493,-0.000000232,0.000000177,-0.000000232,0.000003871,-0.000002108,0.000000177,-0.000002108,0.000012464
1760456499.800000000,0.000001489,-0.000000214,0.000000174,-0.000000214,0.000003780,-0.000002008,0.000000174,-0.000002008,0.000012486
1760456499.900000000,0.000001495,-0.000000202,0.000000206,-0.000000202,0.000003747,-0.000001945,0.000000206,-0.000001945,0.000012307
1760456500.000000000,0.000001495,-0.000000205,0.000000208,-0.000000205,0.000003670,-0.000002029,0.000000208,-0.000002029,0.000012302
1760456500.100000000,0.000001495,-0.000000280,0.000000242,-0.000000280,0.000003863,-0.000002284,0.000000242,-0.000002284,0.000012820
1760456500.200000000,0.000001579,-0.000000237,-0.000000003,-0.000000237,0.000003770,-0.000002273,-0.000000003,-0.000002273,0.000013011
1760456500.300000000,0.000001584,-0.000000251,-0.000000093,-0.000000251,0.000003760,-0.000002223,-0.000000093,-0.000002223,0.000013105
1760456500.400000000,0.000001584,-0.000000253,-0.000000085,-0.000000253,0.000003767,-0.000002132,-0.000000085,-0.000002132,0.000013236
1760456500.500000000,0.000001634,-0.000000330,0.000000004,-0.000000330,0.000003835,-0.000001922,0.000000004,-0.000001922,0.000012980
1760456500.600000000,0.000001684,-0.000000333,-0.000000100,-0.000000333,0.000003776,-0.000001542,-0.000000100,-0.000001542,0.000012568
1760456500.700000000,0.000001642,-0.000000313,-0.000000117,-0.000000313,0.000003656,-0.000001748,-0.000000117,-0.000001748,0.000012421
1760456500.800000000,0.000001642,-0.000000293,-0.000000157,-0.000000293,0.000003637,-0.000001671,-0.000000157,-0.000001671,0.000012520
1760456500.900000000,0.000001738,-0.000000275,-0.000000158,-0.000000275,0.000003640,-0.000001699,-0.000000158,-0.000001699,0.000012548
1760456501.000000000,0.000001685,-0.000000270,-0.000000107,-0.000000270,0.000003645,-0.000001818,-0.000000107,-0.000001818,0.000012716
1760456501.100000000,0.000001690,-0.000000309,-0.000000036,-0.000000309,0.000003874,-0.000002100,-0.000000036,-0.000002100,0.000013258
1760456501.200000000,0.000001690,-0.000000300,-0.000000023,-0.000000300,0.000003843,-0.000002374,-0.000000023,-0.000002374,0.000013268
1760456501.300000000,0.000001688,-0.000000274,-0.000000086,-0.000000274,0.000003862,-0.000002184,-0.000000086,-0.000002184,0.000013059
1760456501.400000000,0.000001743,-0.000000308,0.000000048,-0.000000308,0.000004007,-0.000002286,0.000000048,-0.000002286,0.000013578
1760456501.500000000,0.000001687,-0.000000293,-0.000000051,-0.000000293,0.000003791,-0.000002203,-0.000000051,-0.000002203,0.000013117
1760456501.600000000,0.000001688,-0.000000298,-0.000000041,-0.000000298,0.000004033,-0.000002133,-0.000000041,-0.000002133,0.000013371
1760456501.700000000,0.000001687,-0.000000219,-0.000000192,-0.000000219,0.000004039,-0.000002127,-0.000000192,-0.000002127,0.000013483
1760456501.800000000,0.000001681,-0.000000235,-0.000000155,-0.000000235,0.000003950,-0.000001853,-0.000000155,-0.000001853,0.000012821
1760456501.900000000,0.000001684,-0.000000234,-0.000000151,-0.000000234,0.000003769,-0.000001582,-0.000000151,-0.000001582,0.000012418
1760456502.000000000,0.000001679,-0.000000230,-0.000000167,-0.000000230,0.000003704,-0.000001590,-0.000000167,-0.000001590,0.000012455
1760456502.100000000,0.000001676,-0.000000231,-0.000000126,-0.000000231,0.000003708,-0.000001625,-0.000000126,-0.000001625,0.000012555
1760456502.200000000,0.000001710,-0.000000237,-0.000000007,-0.000000237,0.000004010,-0.000001909,-0.000000007,-0.000001909,0.000013551
1760456502.300000000,0.000001708,-0.000000243,-0.000000073,-0.000000243,0.000004015,-0.000001899,-0.000000073,-0.000001899,0.000013320
1760456502.400000000,0.000001671,-0.000000232,-0.000000184,-0.000000232,0.000003817,-0.000001673,-0.000000184,-0.000001673,0.000012816
1760456502.500000000,0.000001681,-0.000000195,-0.000000252,-0.000000195,0.000003867,-0.000001880,-0.000000252,-0.000001880,0.000013242
1760456502.600000000,0.000001643,-0.000000141,-0.000000301,-0.000000141,0.000003891,-0.000002005,-0.000000301,-0.000002005,0.000013238
1760456502.700000000,0.000001623,-0.000000138,-0.000000360,-0.000000138,0.000003787,-0.000001907,-0.000000360,-0.000001907,0.000013165
1760456502.800000000,0.000001631,-0.000000148,-0.000000333,-0.000000148,0.000003804,-0.000001785,-0.000000333,-0.000001785,0.000012978
1760456502.900000000,0.000001590,-0.000000131,-0.000000200,-0.000000131,0.000003737,-0.000001861,-0.000000200,-0.000001861,0.000012963
1760456503.000000000,0.000001591,-0.000000161,-0.000000152,-0.000000161,0.000003853,-0.000002111,-0.000000152,-0.000002111,0.000013529
1760456503.100000000,0.000001678,-0.000000171,-0.000000037,-0.000000171,0.000004080,-0.000002532,-0.000000037,-0.000002532,0.000014335
1760456503.200000000,0.000001690,-0.000000093,-0.000000259,-0.000000093,0.000004443,-0.000003065,-0.000000259,-0.000003065,0.000015218
1760456503.300000000,0.000001750,-0.000000029,-0.000000308,-0.000000029,0.000004493,-0.000002979,-0.000000308,-0.000002979,0.000015030
1760456503.400000000,0.000001803,-0.000000085,-0.000000294,-0.000000085,0.000004619,-0.000002987,-0.000000294,-0.000002987,0.000015321
1760456503.500000000,0.000001800,-0.000000067,-0.000000412,-0.000000067,0.000004414,-0.000002645,-0.000000412,-0.000002645,0.000014704
1760456503.600000000,0.000001757,-0.000000082,-0.000000428,-0.000000082,0.000004591,-0.000002912,-0.000000428,-0.000002912,0.000015250
1760456503.700000000,0.000001756,0.000000071,-0.000000604,0.000000071,0.000004621,-0.000003005,-0.000000604,-0.000003005,0.000015273
1760456503.800000000,0.000001757,0.000000090,-0.000000678,0.000000090,0.000004517,-0.000002763,-0.000000678,-0.000002763,0.000015060
1760456503.900000000,0.000001656,0.000000043,-0.000000548,0.000000043,0.000004307,-0.000002531,-0.000000548,-0.000002531,0.000014286
1760456504.000000000,0.000001705,0.000000081,-0.000000677,0.000000081,0.000004302,-0.000003050,-0.000000677,-0.000003050,0.000015003
1760456504.100000000,0.000001755,0.000000124,-0.000000720,0.000000124,0.000004210,-0.000002856,-0.000000720,-0.000002856,0.000014493
1760456504.200000000,0.000001707,0.000000183,-0.000000967,0.000000183,0.000003975,-0.000002415,-0.000000967,-0.000002415,0.000013672
1760456504.300000000,0.000001707,0.000000203,-0.000000925,0.000000203,0.000003976,-0.000002289,-0.000000925,-0.000002289,0.000013690
1760456504.400000000,0.000001704,0.000000108,-0.000000747,0.000000108,0.000003748,-0.000001797,-0.000000747,-0.000001797,0.000012594
1760456504.500000000,0.000001704,0.000000118,-0.000000684,0.000000118,0.000003680,-0.000001746,-0.000000684,-0.000001746,0.000012590
1760456504.600000000,0.000001705,0.000000141,-0.000000690,0.000000141,0.000003678,-0.000001564,-0.000000690,-0.000001564,0.000012333
1760456504.700000000,0.000001704,0.000000137,-0.000000663,0.000000137,0.000003533,-0.000001593,-0.000000663,-0.000001593,0.000012203
1760456504.800000000,0.000001648,-0.000000001,-0.000000404,-0.000000001,0.000003309,-0.000001416,-0.000000404,-0.000001416,0.000011750
1760456504.900000000,0.000001598,0.000000012,-0.000000407,0.000000012,0.000003248,-0.000001175,-0.000000407,-0.000001175,0.000011663
1760456505.000000000,0.000001601,0.000000015,-0.000000420,0.000000015,0.000003184,-0.000001251,-0.000000420,-0.000001251,0.000011547
1760456505.100000000,0.000001637,0.000000069,-0.000000491,0.000000069,0.000003232,-0.000001283,-0.000000491,-0.000001283,0.000011852
1760456505.200000000,0.000001649,0.000000095,-0.000000532,0.000000095,0.000003230,-0.000001293,-0.000000532,-0.000001293,0.000011851
1760456505.300000000,0.000001698,0.000000058,-0.000000458,0.000000058,0.000003320,-0.000001482,-0.000000458,-0.000001482,0.000012449
1760456505.400000000,0.000001652,0.000000044,-0.000000484,0.000000044,0.000003322,-0.000001531,-0.000000484,-0.000001531,0.000012561
1760456505.500000000,0.000001695,0.000000031,-0.000000491,0.000000031,0.000003454,-0.000001664,-0.000000491,-0.000001664,0.000012586
1760456505.600000000,0.000001694,0.000000029,-0.000000465,0.000000029,0.000003453,-0.000001646,-0.000000465,-0.000001646,0.000012698
1760456505.700000000,0.000001690,0.000000062,-0.000000380,0.000000062,0.000003496,-0.000001576,-0.000000380,-0.000001576,0.000012964
1760456505.800000000,0.000001693,0.000000041,-0.000000423,0.000000041,0.000003443,-0.000001643,-0.000000423,-0.000001643,0.000012777
1760456505.900000000,0.000001694,0.000000050,-0.000000323,0.000000050,0.000003480,-0.000001585,-0.000000323,-0.000001585,0.000013089
1760456506.000000000,0.000001693,0.000000055,-0.000000430,0.000000055,0.000003440,-0.000001624,-0.000000430,-0.000001624,0.000012898
1760456506.100000000,0.000001691,0.000000047,-0.000000405,0.000000047,0.000003450,-0.000001872,-0.000000405,-0.000001872,0.000013197
1760456506.200000000,0.000001688,0.000000049,-0.000000369,0.000000049,0.000003588,-0.000001804,-0.000000369,-0.000001804,0.000013383
1760456506.300000000,0.000001601,0.000000057,-0.000000254,0.000000057,0.000003577,-0.000001863,-0.000000254,-0.000001863,0.000013147
1760456506.400000000,0.000001641,0.000000174,-0.000000430,0.000000174,0.000003745,-0.000002298,-0.000000430,-0.000002298,0.000013454
